eventID,institutionCode,cruiseCode,event,net,station,start_latitude,start_longitude,end_latitude,end_longitude,geodeticDatum,start_eventTime,end_eventTime,haulDuration,trackDistance,solarPosition,diel,day_night_method,samplingProtocol,netSystem,bottomDepthInMeters,bottom_depth_method,meanNetTemperature,minimumDepthInMeters,maximumDepthInMeters,medianDepthInMeters,volumeFiltered,volumeFiltered2,verticalTowHeight,towDistance,meanTowSpeed,netSurfaceArea,netType,codendMesh,netMeshSize,haulType,sector,zone,fieldNotes,validation,validationDescription
AMLR2007_A0207_2602_1,NOAA,AMLR2007,2602,1,A0207,-61.4986,-53.9887,NA,NA,EPSG:4326,25/01/2007 22:31,25/01/2007 22:59,28,NA,11.6580342,dusk,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3986.5776,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0209_2604_1,NOAA,AMLR2007,2604,1,A0209,-61.9932,-54.0143,NA,NA,EPSG:4326,26/01/2007 4:26,26/01/2007 5:01,35,NA,-8.808322971,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3933.4112,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0210_2605_1,NOAA,AMLR2007,2605,1,A0210,-62.2524,-54.1059,NA,NA,EPSG:4326,26/01/2007 7:59,26/01/2007 8:32,33,NA,4.84685576,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4200.1456,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0302_2606_1,NOAA,AMLR2007,2606,1,A0302,-60.2456,-54.4957,NA,NA,EPSG:4326,24/01/2007 22:31,24/01/2007 22:55,24,NA,11.68536764,dusk,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3184.1184,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0304_2607_1,NOAA,AMLR2007,2607,1,A0304,-60.752,-54.5248,NA,NA,EPSG:4326,24/01/2007 16:44,24/01/2007 17:14,30,NA,47.36300428,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3849.3376,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0306_2608_1,NOAA,AMLR2007,2608,1,A0306,-61.2473,-54.4885,NA,NA,EPSG:4326,24/01/2007 12:47,24/01/2007 13:14,27,NA,37.29235425,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3731.2736,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0308_2609_1,NOAA,AMLR2007,2609,1,A0308,-61.7521,-54.4856,NA,NA,EPSG:4326,24/01/2007 8:25,24/01/2007 8:54,29,NA,7.518232462,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,3798.2768,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0401_2610_1,NOAA,AMLR2007,2610,1,A0401,-59.996,-54.9878,NA,NA,EPSG:4326,23/01/2007 6:07,23/01/2007 6:35,28,NA,-5.802490599,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3595.5376,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0402_2611_1,NOAA,AMLR2007,2611,1,A0402,-60.2496,-54.996,NA,NA,EPSG:4326,23/01/2007 9:03,23/01/2007 9:32,29,NA,11.09344136,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3654.6448,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0404_2613_1,NOAA,AMLR2007,2613,1,A0404,-60.7485,-55.0154,NA,NA,EPSG:4326,23/01/2007 14:01,23/01/2007 14:29,28,NA,44.31412,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3826.4768,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0405_2614_1,NOAA,AMLR2007,2614,1,A0405,-60.9981,-54.9853,NA,NA,EPSG:4326,23/01/2007 18:39,23/01/2007 19:09,30,NA,39.17623208,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3945.2928,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0406_2615_1,NOAA,AMLR2007,2615,1,A0406,-61.2456,-54.9946,NA,NA,EPSG:4326,23/01/2007 23:15,23/01/2007 23:41,26,NA,7.559259751,dusk,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3508.6816,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0407_2616_1,NOAA,AMLR2007,2616,1,A0407,-61.4989,-54.9905,NA,NA,EPSG:4326,24/01/2007 1:53,24/01/2007 2:18,25,NA,-5.689445029,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3108.8432,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0408_2617_1,NOAA,AMLR2007,2617,1,A0408,-61.7382,-55.0016,NA,NA,EPSG:4326,24/01/2007 4:43,24/01/2007 5:11,28,NA,-8.280353911,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,169,NA,3784.064,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0409_2618_1,NOAA,AMLR2007,2618,1,A0409,-62.002,-54.977,NA,NA,EPSG:4326,26/01/2007 13:00,26/01/2007 13:29,29,NA,37.47225715,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,169,NA,3743.6816,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0501_2619_1,NOAA,AMLR2007,2619,1,A0501,-59.9965,-55.7378,NA,NA,EPSG:4326,23/01/2007 1:33,23/01/2007 2:02,29,NA,-5.331988171,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3566.736,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0502_2620_1,NOAA,AMLR2007,2620,1,A0502,-60.246,-55.7427,NA,NA,EPSG:4326,22/01/2007 22:35,22/01/2007 23:04,29,NA,12.14955216,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3835.6512,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0504_2622_1,NOAA,AMLR2007,2622,1,A0504,-60.7542,-55.7586,NA,NA,EPSG:4326,22/01/2007 14:50,22/01/2007 15:20,30,NA,47.37424257,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3823.7696,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0505_2623_1,NOAA,AMLR2007,2623,1,A0505,-60.9943,-55.7453,NA,NA,EPSG:4326,22/01/2007 12:22,22/01/2007 12:48,26,NA,34.68226926,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,146,NA,3316.2448,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0506_2624_1,NOAA,AMLR2007,2624,1,A0506,-61.2516,-55.7502,NA,NA,EPSG:4326,22/01/2007 9:50,22/01/2007 10:07,17,NA,16.7283768,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,110,NA,2266.7536,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0507_2625_1,NOAA,AMLR2007,2625,1,A0507,-61.5294,-55.7478,NA,NA,EPSG:4326,22/01/2007 6:57,22/01/2007 7:28,31,NA,-0.612469737,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3943.5632,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0508_2626_1,NOAA,AMLR2007,2626,1,A0508,-61.7271,-55.6953,NA,NA,EPSG:4326,22/01/2007 4:23,22/01/2007 4:50,27,NA,-8.259234279,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3365.1248,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0509_2627_1,NOAA,AMLR2007,2627,1,A0509,-61.9938,-55.5269,NA,NA,EPSG:4326,26/01/2007 15:06,26/01/2007 15:35,29,NA,45.89948968,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4094.7152,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0609_2628_1,NOAA,AMLR2007,2628,1,A0609,-61.999,-55.9947,NA,NA,EPSG:4326,26/01/2007 19:03,26/01/2007 19:33,30,NA,36.04299892,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,4022.448,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0610_2629_1,NOAA,AMLR2007,2629,1,A0610,-62.2462,-56.0211,NA,NA,EPSG:4326,26/01/2007 21:53,26/01/2007 22:19,26,NA,16.89999115,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,169,NA,3552.2976,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0611_2630_1,NOAA,AMLR2007,2630,1,A0611,-62.5033,-55.9812,NA,NA,EPSG:4326,27/01/2007 0:32,27/01/2007 0:56,24,NA,0.9018018,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3805.4208,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A0701_2631_1,NOAA,AMLR2007,2631,1,A0701,-59.9956,-56.485,NA,NA,EPSG:4326,21/01/2007 3:22,21/01/2007 6:51,209,NA,-9.647899726,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3934.3888,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0702_2632_1,NOAA,AMLR2007,2632,1,A0702,-60.2447,-56.4878,NA,NA,EPSG:4326,21/01/2007 6:37,21/01/2007 7:07,30,NA,-3.398889684,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,175,NA,4101.784,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0704_2634_1,NOAA,AMLR2007,2634,1,A0704,-60.7451,-56.4879,NA,NA,EPSG:4326,21/01/2007 12:28,21/01/2007 12:55,27,NA,35.3483544,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,169,NA,3974.696,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0705_2635_1,NOAA,AMLR2007,2635,1,A0705,-61.0007,-56.5013,NA,NA,EPSG:4326,21/01/2007 14:39,21/01/2007 15:08,29,NA,46.668765,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,169,NA,3807.4512,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0706_2636_1,NOAA,AMLR2007,2636,1,A0706,-61.2441,-56.4861,NA,NA,EPSG:4326,21/01/2007 19:16,21/01/2007 19:44,28,NA,36.21689531,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3193.6688,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0708_2638_1,NOAA,AMLR2007,2638,1,A0708,-61.7378,-56.479,NA,NA,EPSG:4326,22/01/2007 0:32,22/01/2007 1:02,30,NA,1.499231362,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3811.4368,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0711_2639_1,NOAA,AMLR2007,2639,1,A0711,-62.5021,-56.4957,NA,NA,EPSG:4326,11/01/2007 13:26,11/01/2007 13:53,27,NA,42.24871025,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3632.8368,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A0806_2642_1,NOAA,AMLR2007,2642,1,A0806,-61.2476,-56.9854,NA,NA,EPSG:4326,20/01/2007 13:37,20/01/2007 14:04,27,NA,42.04568449,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3681.792,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0808_2643_1,NOAA,AMLR2007,2643,1,A0808,-61.7491,-56.9902,NA,NA,EPSG:4326,20/01/2007 9:02,20/01/2007 9:28,26,NA,11.30029857,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3458.1472,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A0810_2644_1,NOAA,AMLR2007,2644,1,A0810,-62.251,-56.9877,NA,NA,EPSG:4326,11/01/2007 9:59,11/01/2007 10:26,27,NA,19.63601955,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3624.8656,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A0812_2645_1,NOAA,AMLR2007,2645,1,A0812,-62.7256,-57.0975,NA,NA,EPSG:4326,11/01/2007 16:11,11/01/2007 16:43,32,NA,49.00421722,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4130.2096,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A0901_2646_1,NOAA,AMLR2007,2646,1,A0901,-59.9918,-57.5032,NA,NA,EPSG:4326,19/01/2007 7:36,19/01/2007 8:11,35,NA,1.769616514,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4924.2464,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0904_2649_1,NOAA,AMLR2007,2649,1,A0904,-60.7603,-57.5109,NA,NA,EPSG:4326,19/01/2007 15:33,19/01/2007 16:04,31,NA,49.28305471,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4323.6992,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR2007_A0906_2651_1,NOAA,AMLR2007,2651,1,A0906,-61.2453,-57.4805,NA,NA,EPSG:4326,20/01/2007 0:25,20/01/2007 0:51,26,NA,2.431659062,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3269.1696,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A0907_2652_1,NOAA,AMLR2007,2652,1,A0907,-61.499,-57.4879,NA,NA,EPSG:4326,20/01/2007 3:15,20/01/2007 1:46,NA,NA,-7.722160338,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3917.3936,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A0908_2653_1,NOAA,AMLR2007,2653,1,A0908,-61.7493,-57.4843,NA,NA,EPSG:4326,20/01/2007 6:01,20/01/2007 6:32,31,NA,-4.54070302,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4129.3824,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A0909_2654_1,NOAA,AMLR2007,2654,1,A0909,-62.0786,-57.3681,NA,NA,EPSG:4326,11/01/2007 6:40,11/01/2007 7:11,31,NA,0.454120032,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4180.4432,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A0911_2655_1,NOAA,AMLR2007,2655,1,A0911,-62.504,-57.5056,NA,NA,EPSG:4326,11/01/2007 21:05,11/01/2007 21:33,28,NA,25.31715641,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3428.8944,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A0913_2656_1,NOAA,AMLR2007,2656,1,A0913,-62.9478,-57.5177,NA,NA,EPSG:4326,12/01/2007 10:49,12/01/2007 11:13,24,NA,24.97455822,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3325.4192,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1010_2657_1,NOAA,AMLR2007,2657,1,A1010,-62.2521,-58.0065,NA,NA,EPSG:4326,12/01/2007 0:38,12/01/2007 1:03,25,NA,3.250228161,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3350.6112,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1012_2658_1,NOAA,AMLR2007,2658,1,A1012,-62.7482,-58.0105,NA,NA,EPSG:4326,12/01/2007 7:52,12/01/2007 8:19,27,NA,6.04061146,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3516.8032,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1107_2660_1,NOAA,AMLR2007,2660,1,A1107,-61.5184,-58.4634,NA,NA,EPSG:4326,17/01/2007 22:24,17/01/2007 22:51,27,NA,15.80768006,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3907.5424,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1111_2661_1,NOAA,AMLR2007,2661,1,A1111,-62.499,-58.5173,NA,NA,EPSG:4326,12/01/2007 4:29,12/01/2007 4:52,23,NA,-5.561700183,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,2727.88,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1113_2662_1,NOAA,AMLR2007,2662,1,A1113,-63.0004,-58.4989,NA,NA,EPSG:4326,12/01/2007 14:43,12/01/2007 15:10,27,NA,46.53592214,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,169,NA,3556.5088,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1208_2663_1,NOAA,AMLR2007,2663,1,A1208,-61.7613,-58.9937,NA,NA,EPSG:4326,17/01/2007 15:55,17/01/2007 16:25,30,NA,48.93764896,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4100.5808,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1212_2664_1,NOAA,AMLR2007,2664,1,A1212,-62.7449,-58.9968,NA,NA,EPSG:4326,12/01/2007 19:58,12/01/2007 20:24,26,NA,33.41280199,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3171.1088,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1214_2665_1,NOAA,AMLR2007,2665,1,A1214,-63.2497,-58.9886,NA,NA,EPSG:4326,13/01/2007 10:11,13/01/2007 10:29,18,NA,19.87524775,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,120,NA,2586.5792,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1307_2666_1,NOAA,AMLR2007,2666,1,A1307,-61.4976,-59.4882,NA,NA,EPSG:4326,17/01/2007 13:04,17/01/2007 13:31,27,NA,38.43983014,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3709.24,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1309_2667_1,NOAA,AMLR2007,2667,1,A1309,-61.9998,-59.4859,NA,NA,EPSG:4326,16/01/2007 13:18,16/01/2007 13:48,30,NA,39.76419864,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3950.5568,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1311_2668_1,NOAA,AMLR2007,2668,1,A1311,-62.4959,-59.5011,NA,NA,EPSG:4326,12/01/2007 23:16,12/01/2007 23:42,26,NA,11.48823096,dusk,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,169,NA,3176.3728,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1313_2669_1,NOAA,AMLR2007,2669,1,A1313,-62.9974,-59.4858,NA,NA,EPSG:4326,13/01/2007 6:54,13/01/2007 7:23,29,NA,1.112292119,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3623.6624,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1406_2670_1,NOAA,AMLR2007,2670,1,A1406,-61.2481,-59.993,NA,NA,EPSG:4326,17/01/2007 9:26,17/01/2007 9:54,28,NA,13.0938261,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,169,NA,4076.8928,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1408_2671_1,NOAA,AMLR2007,2671,1,A1408,-61.7515,-60.0171,NA,NA,EPSG:4326,16/01/2007 16:07,16/01/2007 16:36,29,NA,49.18194579,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3965.0704,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1412_2673_1,NOAA,AMLR2007,2673,1,A1412,-62.7462,-59.9822,NA,NA,EPSG:4326,13/01/2007 3:22,13/01/2007 3:48,26,NA,-5.135088871,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,3170.3568,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1414_2674_1,NOAA,AMLR2007,2674,1,A1414,-63.2523,-60.0088,NA,NA,EPSG:4326,13/01/2007 13:25,13/01/2007 13:56,31,NA,40.07680126,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4256.4704,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1507_2676_1,NOAA,AMLR2007,2676,1,A1507,-61.4991,-60.4969,NA,NA,EPSG:4326,16/01/2007 21:42,16/01/2007 22:15,33,NA,21.81586515,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4605.3984,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1509_2677_1,NOAA,AMLR2007,2677,1,A1509,-61.9977,-60.4863,NA,NA,EPSG:4326,16/01/2007 6:38,16/01/2007 7:07,29,NA,-1.868645066,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3794.1408,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1513_2678_1,NOAA,AMLR2007,2678,1,A1513,-63.0188,-60.4282,NA,NA,EPSG:4326,13/01/2007 18:36,13/01/2007 19:06,30,NA,41.75727004,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,4117.3504,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1515_2679_1,NOAA,AMLR2007,2679,1,A1515,-63.494,-60.4868,NA,NA,EPSG:4326,13/01/2007 23:00,13/01/2007 23:26,26,NA,13.8374167,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3309.176,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1606_2680_1,NOAA,AMLR2007,2680,1,A1606,-61.2466,-60.9847,NA,NA,EPSG:4326,17/01/2007 1:13,17/01/2007 1:38,25,NA,0.251340379,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3045.6,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1608_2681_1,NOAA,AMLR2007,2681,1,A1608,-61.7501,-61.0277,NA,NA,EPSG:4326,16/01/2007 2:03,16/01/2007 2:31,28,NA,-3.094284791,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3794.8928,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1610_2682_1,NOAA,AMLR2007,2682,1,A1610,-62.2495,-60.9932,NA,NA,EPSG:4326,15/01/2007 8:04,15/01/2007 8:30,26,NA,5.183038971,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3365.8016,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1614_2683_1,NOAA,AMLR2007,2683,1,A1614,-63.2443,-60.9876,NA,NA,EPSG:4326,14/01/2007 2:38,14/01/2007 8:05,327,NA,-3.236968583,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3461.3056,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1709_2685_1,NOAA,AMLR2007,2685,1,A1709,-62.0033,-61.4993,NA,NA,EPSG:4326,15/01/2007 11:29,15/01/2007 12:56,87,NA,27.21810379,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3500.7856,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR2007_A1711_2686_1,NOAA,AMLR2007,2686,1,A1711,-62.4976,-61.486,NA,NA,EPSG:4326,15/01/2007 4:51,15/01/2007 5:11,20,NA,-5.948639431,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,110,NA,2810.4496,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
